LATITUDE,LONGITUDE,Clusters
42.961895,-85.667072,25
32.861997030000055,-96.769353353,12
39.32980760700008,-76.62072272499995,1
30.526778,-90.113621,154
34.07614213000005,-81.07395849499994,99
27.76362338000007,-97.40762707099998,213
33.589788,-91.812971,-1
33.790054214000065,-118.02921862699998,43
41.63367466600005,-80.12616686099994,24
34.40312098800007,-118.569523652,43
33.732484,-116.38761,19
39.720277399000054,-105.15009371799994,21
40.17093312800006,-80.24072194299998,24
41.74586523900007,-80.73450978099999,-1
37.22990640100005,-80.41998783299994,70
34.063777952000066,-118.29317073799996,43
36.0471946000001,-89.39066095699997,227
42.59315918200008,-89.01625419899995,194
36.06035587400004,-95.85282376299996,97
46.208885646000056,-119.12229592199998,225
33.34758571400005,-111.86042253399997,51
36.02764876500004,-78.94130005499994,42
34.0688923000001,-118.44390050099996,43
41.886628,-87.625655,11
37.78920777700006,-122.39878475499997,26
32.954466,-96.768207,12
47.38823109300006,-122.30306413299996,8
48.883758,-99.750836,-1
39.478298392000056,-86.04718216999999,92
37.96424873900003,-87.67779024399994,228
38.24897,-85.578849,61
48.55184534600005,-113.0093429,-1
44.60599446600003,-75.18477657199998,229
47.900468938000074,-97.04428846899998,-1
39.695052264000026,-84.19200606999993,10
28.452814,-82.595621,64
40.21170211800006,-111.656235881,46
43.15270005000008,-77.74396109399999,77
31.597161606000043,-89.19969388399994,57
40.86722018700004,-80.86123177199994,24
42.74999022600008,-71.47897706999998,1
40.62793725500006,-73.98837823799994,1
40.699612,-73.909591,1
41.151603,-81.337128,24
36.33416270300006,-94.17007981199998,230
32.369939,-86.177351,20
41.819821293000075,-71.41313072999998,1
40.205624,-80.561031,24
39.139940394000064,-121.652226897,-1
40.267793410000024,-78.83234945799995,36
43.03049202400007,-108.427009877,-1
39.95487465300005,-82.93786739099994,119
45.50626466500006,-122.5924985,0
33.41899249000005,-82.04843945799996,28
36.83764131000004,-76.06450270799996,52
34.09804162300003,-80.96183911599996,99
35.84363421100005,-90.67787240299998,72
33.841161,-117.943055,43
41.977660247000074,-87.80676740999996,11
32.64156669800008,-116.99721453299998,3
37.868221005000066,-122.253167632,26
33.97762460200005,-118.02840192199994,43
38.609507474000054,-89.81469489299997,5
38.86022168100004,-91.950425576,-1
40.74546411600005,-73.98377396099994,1
18.081816,-66.364369,50
41.76839689600007,-72.67273372399995,1
29.952334,-82.117341,-1
44.021994747000065,-92.466183888,130
44.925076958000034,-93.18223468499995,160
35.97654576000008,-77.89738163999994,175
34.67513347500005,-79.00717814099994,95
34.87412532800005,-82.32790907899994,16
36.573520839000025,-87.40870643399995,142
38.21282444600007,-85.6704885,61
42.73894064500007,-84.55170116599999,137
43.10105094600004,-77.61012957599996,77
40.63309316300007,-73.99094855899995,1
43.594515,-116.376042,9
34.93767968900005,-120.43318912099994,231
29.02608,-95.400821,-1
39.46138681900004,-74.68228558299995,124
40.09194089500005,-75.16520513899997,1
32.25229784700008,-101.45011269499996,-1
40.79877704300003,-82.58158208899994,24
39.9184806000001,-86.22323248099997,92
33.52366698900005,-112.13304652,51
35.495270979000054,-97.54124155799995,18
40.175609328000064,-75.27609349799997,1
32.077439465000054,-81.10023440199996,232
41.698796506000065,-71.15792935199994,1
37.136914113000046,-80.54973148799996,70
32.67536974800004,-97.05496553099994,12
38.64478236800005,-90.26291475299996,5
34.04528231300003,-81.13296913999994,99
41.558969,-75.777456,1
41.42295138600008,-81.57934673699998,24
41.82836150600008,-88.00170241099994,11
40.57930813000007,-83.08949975299998,119
41.70367537200008,-71.49326364399997,1
32.740631361000055,-97.79254584799996,-1
38.02446654800008,-84.50233815799999,87
45.52213,-122.677731,0
32.816897967000045,-97.31163250099996,12
42.96520807200005,-85.88751858699999,25
43.67677768900006,-93.00105482399994,-1
44.031402,-103.250307,163
35.455236967000076,-97.40257765399996,18
38.620424,-121.055723,26
45.05791470400004,-93.22563135199994,160
29.534538,-95.134985,62
38.602692,-95.26377458899998,197
46.88267691500005,-102.800510611,-1
32.879139,-85.184934,-1
34.07207106900006,-117.94958310799996,43
36.32239838600003,-92.38829486999998,-1
39.681305302000055,-84.13426862399996,10
28.064502728000036,-80.62462834699994,233
41.354283,-89.118452,-1
45.216331480000065,-93.41595462599996,160
44.16648454400007,-93.99074391799996,148
39.941907,-75.020767,1
36.087515634000056,-80.24118587099997,42
36.132098245000066,-80.27794275999997,42
25.771488082000076,-80.26187320699995,4
46.41800375400004,-117.02046049899997,89
43.14605977700006,-78.86653680199998,32
42.20764381400005,-71.20140823699995,1
41.12482907800006,-74.068551,1
28.027159709000045,-82.50333574299998,64
42.73866626000006,-71.45625319899995,1
43.20827451500003,-77.60282296899999,77
44.949897,-122.981554,0
33.80863982600005,-118.05777720099996,43
39.53180548200004,-76.99111267599994,1
35.79719690400003,-78.68917475299997,42
42.08736039900003,-70.99141514199994,1
35.502367,-108.726277,-1
40.729211,-73.858549,1
40.649984129000075,-111.903609465,46
34.10835333700004,-117.631091347,43
32.815355398000065,-97.26496016999994,12
47.48908189200006,-122.17827775099994,8
32.95333715000004,-80.04460701899995,15
45.52118474500003,-122.98408684499998,0
35.648341,-120.672656,267
38.40272034900005,-98.73049803299996,-1
37.15696238500004,-77.39992328699998,39
41.62020458300003,-93.60278882399996,44
40.59190826100007,-75.568979,1
29.4814261000001,-98.60750439699996,82
41.78302805000004,-72.73048931899996,1
39.232994663000056,-84.40043788999998,10
40.679586,-80.572194,24
39.78063402200007,-84.06488143699994,10
34.751856,-96.681819,-1
32.681766,-97.417757,12
36.772543,-81.831737,181
32.82169618800003,-97.20154343999997,12
29.354242,-98.484794,82
34.08549435600003,-118.34668818799996,43
40.004415065000046,-105.267061271,21
39.77651,-104.856171,21
38.03036065100008,-120.387603314,-1
43.61410605700007,-116.50731408599997,9
39.431076,-76.621875,1
37.337508694000064,-121.88045845999994,26
36.36251787200007,-86.49712664299994,96
38.87479733400005,-94.782100056,100
34.278033814000025,-119.293951833,43
18.200518,-67.134396,50
28.615751,-81.312691,59
18.237102,-66.053276,50
30.42731159100003,-91.06944937799994,37
40.80913677900003,-73.96402697999997,1
36.82447964600004,-119.697656672,93
39.17431832400007,-76.83635841299997,1
40.18565177100004,-92.56594950899996,234
35.61661815000008,-82.56525862399997,16
34.77168735200007,-77.38478475699998,-1
41.77147,-87.744805,11
39.84608058600003,-88.93357368899996,235
40.706298924000066,-74.27487469799996,1
40.97510179400007,-75.97729968899995,1
35.13841518000004,-90.02750079299994,91
35.12743661700006,-89.98324072099996,91
43.82544744200004,-70.48146174799996,220
35.279833376000056,-81.49285551899999,16
34.27872505100004,-86.19699205099994,275
40.31938123500004,-76.00825851699994,1
32.721183616000076,-117.16685007099994,3
33.187334,-117.240253,3
33.136906,-117.160199,3
37.219709,-93.286161,223
44.94796,-93.09568,160
30.368490506000057,-97.724681891,155
18.005350304000046,-66.61385349199998,50
32.66170331100005,-117.10599827,3
32.71809030400004,-117.16807485399994,3
29.74152530400005,-95.34465420299996,62
26.199771304000024,-98.22257820299996,53
39.950398532000065,-75.16446908199998,1
32.93411224300007,-96.838527915,12
29.554923001000077,-98.40085979399998,82
39.03392457900003,-94.413604492,100
30.79306329900004,-81.56846460999998,145
38.950010304000045,-76.86629632899997,1
41.962449,-86.357045,27
38.37839122200006,-78.96901065699996,129
38.904428,-76.980946,1
25.720406,-80.27645,4
33.68441854300005,-112.12145080099998,51
36.521386,-87.362846,142
43.019940904000066,-83.67243029599996,56
32.87101359900004,-96.767830227,12
41.65397683000003,-81.44712618799997,24
44.02455389700003,-91.61831367199994,123
39.785083,-75.040471,1
35.699731728000074,-81.28792015599998,16
29.532905457000027,-98.56549386599994,82
37.43297380200005,-122.17504506299996,26
30.168681108000044,-92.02379120499997,29
36.97133916900003,-82.99486260999998,120
33.529158626000026,-82.13550312099994,28
32.91369795600008,-96.88712411899996,12
42.370787,-87.870502,11
39.988428,-75.367229,1
40.69973479700008,-73.61526811599998,1
41.47154470700008,-71.30123951599995,1
36.14820188200008,-95.95437828899998,97
43.298878,-100.622549,-1
35.137722465000024,-80.93174472299995,16
42.12046555400008,-79.98140343399996,24
44.76017649100004,-108.76172765799998,-1
40.341562286000055,-76.39037616699994,1
41.94452377700003,-78.67253082199994,156
34.826397,-82.3713,16
32.4315175,-99.78338003899997,45
44.280796,-72.573837,1
40.76903068800004,-73.99378237499997,1
33.56608731800003,-112.10444485199996,51
32.23725322900003,-110.87230452199998,78
33.75269953700007,-84.38666979499999,6
34.31887363800007,-84.55465689099998,6
35.955092998000055,-83.92969601299995,73
41.87597836300006,-87.62740161999994,11
34.222432,-118.446251,43
30.28208366800004,-82.99263601499996,-1
39.75033848000004,-83.81209819099996,10
40.46734690900007,-79.92139692099994,24
38.93960581300007,-77.08995980499998,1
41.972414,-87.662806,11
39.10755273400008,-94.561374388,100
35.687412,-108.148058,-1
18.42101289200002,-66.05642111099996,50
33.98853274100003,-118.384458479,43
43.421795392000035,-95.11345666899996,-1
40.751893436000046,-73.98027817999997,1
18.415133922000052,-66.05726207799995,50
38.557164,-90.390799,5
29.838373296000043,-95.56040414799998,62
42.50200589100007,-76.28758601299995,236
38.812989,-94.467053,100
40.772258,-96.623334,162
42.69910579300006,-84.53728005199997,137
38.838135847000046,-94.54485769399996,100
43.314967,-71.834452,1
40.046819,-74.214813,1
40.69034823700008,-73.96789066699995,1
41.11429302800008,-74.07292528999994,1
33.39262544400003,-111.85364292299994,51
43.082046526000056,-88.42291794399995,11
38.711296694000055,-90.30888608099995,5
40.85699940200004,-73.91305420999998,1
40.68597,-73.626278,1
36.42771237200003,-77.61768097299995,-1
35.13419027700007,-78.87388235899994,42
41.414861,-82.666407,216
18.083957,-67.053808,50
61.18144327400006,-149.85695363899998,69
34.187830888000065,-92.01804495699996,237
35.091873,-106.667464,139
36.77930970800003,-76.18923572599994,52
40.44936794600005,-80.01393689699995,24
30.635513553000067,-97.666136705,155
36.827789593000034,-76.13814392499995,52
29.493372,-98.551158,82
37.99899165300008,-121.32319936199995,178
34.20993976800003,-92.02584458799998,237
38.63133028200008,-90.54233254399998,5
34.10760178800007,-117.71525646699996,43
42.71277290300003,-73.20307080999999,238
40.76248351400005,-111.84604401999997,46
33.76429187100007,-84.28169478299998,6
40.569897586000025,-80.01329514799994,24
32.815678639000055,-96.65946989799994,12
31.24288596300005,-85.37442423599998,210
42.25309378900005,-83.66704538899995,56
29.471082,-98.708405,82
45.53152906400004,-122.697345386,0
46.80595445200004,-100.76003929399997,224
41.115085,-85.144422,208
26.49558101100007,-81.79242230599993,63
26.242181,-81.731335,63
30.410953,-91.06621,37
37.63809942600005,-122.11761915399995,26
34.00973014900006,-118.49065513099998,43
42.19794474900005,-87.88085087499996,11
44.13434617200005,-70.23549751099995,30
46.012163636000025,-112.557,239
35.88615273600004,-106.31955745399996,-1
38.931945090000056,-94.63592581599994,100
35.63625262000005,-106.05261375699996,41
42.13531980700003,-75.90921232899996,106
42.588173133000055,-70.81913334099994,1
42.91954105000008,-85.692077,25
34.06279477700008,-118.44656666599997,43
40.857012170000075,-74.04964308099994,1
40.32226001600003,-75.93037476499995,1
37.22862893900003,-77.40381247899995,39
43.62603570200008,-83.89691208899995,146
38.723329,-121.293121,26
38.949983,-76.866209,1
40.24037339800003,-111.64212768699996,46
18.378873319000036,-65.92663843499997,50
32.320910035000054,-90.32501068399996,183
30.67113942800006,-88.14503542799997,14
39.42190823800007,-77.41928226799996,1
40.47580593300006,-86.10639178899999,211
33.85148745400005,-117.92304281599996,43
34.496283,-114.337955,-1
34.73685433500003,-86.66132197299999,206
32.85976617700004,-96.99266857699996,12
39.69744669900007,-105.01084265199997,21
41.91126782200007,-91.65117153599994,167
34.081525088000035,-118.29128631799996,43
47.978122,-98.990801,-1
42.340182758000026,-71.08806856299998,1
40.889581931000066,-98.37254915499994,-1
40.66783477300004,-74.31978401099997,1
32.720005178000065,-97.04256341099996,12
42.525056,-71.273966,1
40.08062989600006,-75.37835612499998,1
39.608128177000026,-105.09708877299994,21
34.974582,-81.989802,16
41.41152098500004,-75.65931907599997,1
40.880213482000045,-84.57284462599995,-1
37.76673423200003,-81.13634229599995,240
47.65823941600007,-117.19926772999996,168
36.06564170900003,-94.17785232199998,230
34.79110700200005,-82.48456181799997,16
43.48346,-112.05156,241
42.06189332400004,-87.88064399699994,11
41.61463831100008,-83.66533363899998,56
35.84562369900004,-86.41008943999998,96
38.27958215100006,-78.93903816899996,129
32.80336347700006,-83.73267774899995,187
32.588249,-95.17773,79
39.84550452500008,-84.14075364499996,10
37.08537778600004,-76.45662601399994,52
43.05607796700008,-89.49100526099994,65
33.08000634600006,-83.22120958199997,-1
41.49004728700004,-81.53295301399999,24
41.31200185000006,-81.82586253699998,24
34.19280218200004,-118.45781354399998,43
36.93183300600003,-121.76799133099996,26
33.929093,-84.552492,6
38.73575523000005,-88.10031808099995,-1
40.861411704000034,-73.88989949299997,1
35.67689615300003,-88.85852350799996,173
44.65225,-72.382372,-1
45.589829,-95.901756,-1
28.833446226000035,-81.69087406499995,59
42.24343240600007,-87.89320415899994,11
42.771217507000074,-78.65857624899996,32
39.14034759800006,-84.52119561899997,10
18.205329,-67.112632,50
35.635288,-95.936439,242
40.684211161000064,-111.87006801399995,46
42.232399,-96.470766,48
18.189564,-65.960889,50
40.615966,-93.924893,-1
43.75738638400003,-71.69116442799998,1
40.03922542700008,-74.14320941299997,1
36.704566234000026,-97.08405111499997,149
33.938750484000025,-80.34617040099994,243
32.73550761300004,-96.285648854,12
30.448276245000045,-91.13793511499996,37
26.42652575100004,-81.42514845199997,63
35.990964751000035,-79.997544,42
44.00851197800006,-86.33612191299994,-1
42.77684968700004,-71.44512547599999,1
40.76023560200008,-73.82945683599996,1
40.86856778300006,-81.43731008699996,24
32.58613918100008,-93.26291574299997,-1
43.5910656,-116.27844922999998,9
44.90178094400005,-97.09477873599997,-1
37.360024440000075,-81.10464682199995,244
41.06091838200007,-80.05207114599995,24
29.664819970000053,-95.15011985099994,62
40.29660267000003,-83.06997023399998,119
40.125368,-82.936347,119
33.951364555000055,-116.96472847599996,43
29.98655045000004,-95.50289875299995,62
33.729554832000076,-116.403928168,19
34.16642157200005,-118.22825118199997,43
38.57058005100003,-122.44030002799995,26
32.52551804800004,-92.64963973499994,-1
38.900479877000066,-77.03244202499997,1
33.784201411000026,-118.28186007399997,43
32.92823724200008,-96.850159589,12
42.352112616000056,-71.06309261599995,1
18.448228,-66.071464,50
35.85429153800004,-78.58729938499994,42
37.982475,-84.482817,87
28.29864771700005,-81.34969641099997,59
39.62865662000007,-75.66726524499995,1
33.376267462000044,-111.85915371699996,51
38.55597328300007,-121.37154246199998,26
38.20142710500005,-84.85540200899999,87
42.99893970200003,-96.05781037199996,141
41.11829938000005,-80.33137558399994,24
30.65279951100007,-96.34010198299995,121
35.26127570700004,-81.04184689199997,16
32.7183175000001,-117.16706662499996,3
30.148741651000023,-96.388575265,245
37.32482562100006,-121.81479727199996,26
33.63565475900003,-112.11729590799996,51
33.98320202000008,-84.17090363599993,6
35.774787135000054,-119.22897012099996,-1
41.70680858700007,-87.63161038399994,11
40.65148177400005,-75.42426302099994,1
25.91543757900007,-80.29455535799997,4
36.24200786700004,-115.04117806199996,125
38.49451735000008,-121.453742069,26
37.69684726600008,-97.26781260499996,67
32.77188822900007,-117.19167276099996,3
33.69641541200008,-117.85096271499998,43
47.66597081100008,-122.19551235999997,8
36.18524842800008,-115.31359408099996,125
34.16979057900005,-85.20735620499994,189
40.70624687000003,-89.52541126499995,34
38.956474,-95.258651,197
38.72173,-121.289451,26
38.76845730800005,-90.28746202699996,5
42.08069937300007,-80.10596922699995,24
38.02841964600003,-84.45344628199996,87
33.453004760000056,-112.28812255599996,51
40.44359759100007,-79.94348507099994,24
31.48188946600004,-83.52828134099997,-1
33.519293,-117.167871,43
40.754185075000066,-73.98168888499998,1
39.65342751800006,-79.94225297199995,24
39.85997973600007,-95.27153496199998,-1
35.47186373400007,-79.14355290299994,-1
40.44282238900007,-79.99616379099996,24
35.14486314900006,-90.02016885099994,91
44.871765,-91.925269,-1
41.23689189500004,-77.02541398499994,1
36.31741517300003,-84.20898715999994,-1
32.442924,-93.782857,135
35.18840953200004,-101.8471035,47
38.51640576900007,-89.924466,5
38.21575173100007,-85.76062759599995,61
42.27803,-83.736564,56
39.79981331300007,-83.88806740399997,10
32.54534122700005,-83.66764997299998,187
35.19715111800008,-111.62593556399996,246
43.07567407100004,-89.40680417799996,65
36.21268249700006,-81.67751960299995,16
42.36584317100005,-71.05484660899998,1
32.44062757700004,-89.11278386599997,-1
41.22268589300006,-73.81055942399996,1
43.137701,-75.229841,77
44.602843138000026,-124.04683195299998,-1
39.936092099000064,-91.39864633099997,49
31.331837147000044,-94.71853710799996,-1
13.440649,144.808944,247
42.18220003500005,-71.10407383899997,1
43.73071284700006,-73.8120573,-1
41.785693,-87.591173,11
42.21929891000008,-88.33942858999995,11
40.81314153100004,-96.64147477199998,162
41.15022533400003,-95.91763979299998,172
43.17700462700003,-71.82292810499996,1
32.537646325000026,-94.37682055099998,-1
40.77220411800005,-80.32105056199998,24
40.22378985600005,-75.28466155299998,1
32.430415381000046,-99.75190447499996,45
40.72185814200003,-111.90086417099997,46
35.11026877200004,-106.63325385999995,139
35.606830556000034,-82.56853701099999,16
39.62881107800007,-84.22295435899997,10
38.905898,-104.777572,107
34.85615271700004,-87.66305058399996,248
42.95823319300007,-71.47685153199996,1
39.67657213500007,-104.83121738199998,21
47.54749963200004,-122.35267160099994,8
37.527730166000026,-121.91633945499996,26
40.59340325300008,-80.23017838099997,24
38.73903865700004,-82.97935050099994,119
34.01294110500004,-81.02040310899997,99
39.650535,-79.964727,24
42.93234395600007,-72.29379841199994,1
40.96285,-76.898531,1
39.283311971000046,-84.44496866799994,10
34.716019893000066,-81.61976698899997,-1
38.93547990900004,-80.83341136499996,-1
34.045829,-118.386058,43
30.521517,-91.196629,37
42.003335985000035,-73.92430637299998,1
33.86528235800006,-118.25894821099996,43
33.876665124000056,-118.209185849,43
37.392056669000056,-94.70248325899996,-1
40.33430975600004,-75.93456806699999,1
34.064218253000035,-117.16321832199998,43
40.64410219000007,-79.12622776999996,-1
41.03368685200007,-73.78440415599994,1
18.148234304000027,-65.8268082,50
41.38928423200008,-74.32194511799997,1
40.809304276000034,-73.51619871099996,1
41.277684,-72.853465,1
40.68246497100006,-74.21325543199998,1
37.705502170000045,-122.461466987,26
42.46927005800006,-83.23836116899997,56
46.86648246900006,-96.76337569699996,74
39.73078506000007,-91.39142341199994,49
33.753523717000064,-84.41021247899994,6
41.88336762100005,-87.97804261299996,11
37.24591919000005,-81.24455126899994,244
39.628865776000055,-79.95459333599996,24
38.430943470000045,-90.97856117399994,249
21.321754835000036,-157.87019722099998,90
40.76066141100006,-74.42795699699997,1
34.724618,-92.321902,84
38.991537,-77.097055,1
27.955508287000043,-82.52336278199994,64
39.491994,-74.532633,124
44.968893018000074,-93.25537768799995,160
36.86471,-76.043121,52
33.57048891000005,-112.11624521399996,51
33.50657855500003,-117.14647447,43
33.773731834000046,-84.39601919199998,6
47.045259,-122.902077,8
34.09429,-117.716168,43
34.038973,-78.22979,-1
39.99133003900005,-75.25567480399997,1
40.20523447000005,-76.74196066399998,1
35.611411943000064,-97.46952552499994,18
35.12207587000006,-89.93788281399998,91
25.76455511900008,-80.25152827499994,4
35.86547092300003,-80.18186750199999,42
29.937514083000053,-95.39523634699998,62
40.085007,-74.971808,1
33.84995653500005,-117.94555878299995,43
45.37789605700005,-92.79668705499996,-1
34.23842474500003,-79.80945023499999,188
37.7910305,-122.404385882,26
35.22145193800003,-88.31915252399995,-1
32.77243969600005,-97.05277212099998,12
32.92478013900006,-85.94526595699995,-1
40.97297904800007,-75.99261065199994,1
32.957092028000034,-111.65250134599997,-1
41.13893569900006,-74.02805162199996,1
33.49762369100006,-80.85399690999998,212
38.15479909500005,-79.06832461399995,129
36.051587641000026,-79.90432033799993,42
39.55419897400003,-97.66414735899995,-1
30.77934881500005,-89.144339,-1
41.262182335000034,-82.21385190799998,24
36.357704,-94.17289,230
35.604962441000055,-77.37169622099998,250
41.37026126500007,-72.09883855999993,1
44.852462487000025,-92.62511158999996,160
34.068204139000045,-117.58381381199996,43
38.64882955400003,-121.49776089,26
41.413847514000054,-122.38916571199996,-1
33.74309565500005,-84.41276279799996,6
37.33582939200005,-82.87402579599996,120
40.571679,-105.085771,136
32.742928869000025,-116.94064543999995,3
40.112161780000065,-85.66342036499998,110
37.578935417000025,-77.44931657699993,39
26.382777057000055,-80.12385097999999,4
41.699982,-86.253668,27
42.290610568000034,-85.59952845999999,165
38.63155026200008,-90.26193957099996,5
42.448713,-76.476535,236
33.90461862600006,-84.48394330099995,6
35.119879842000046,-106.60488756799998,139
41.547556,-81.451108,24
47.647391,-122.340879,8
40.84869266900006,-74.83277508799995,1
30.205731472000025,-95.47249272,62
47.69914409000006,-122.32684448099997,8
43.14081954900007,-75.5603297,77
41.05245437600007,-83.65057224299994,118
25.8484461,-80.30691543899997,4
47.280152556000075,-122.51700656199996,8
33.893251303000056,-118.28726972099996,43
41.960733720000064,-91.71020138199998,167
39.28829764300008,-89.87224821599995,-1
35.87986668700006,-77.57178595399995,175
32.296780830000046,-90.20663035799998,183
41.72553877400003,-73.90620609599995,1
45.666829,-111.049918,251
40.889756,-73.901893,1
42.647976,-73.749737,81
40.64487742600005,-111.88844673199998,46
37.108486921000065,-113.562869644,76
34.74588268800005,-92.28756313399998,84
42.19578805200007,-72.65175851599997,1
32.82749589900004,-96.87351281499996,12
47.17208199600003,-122.57093480199995,8
47.69987942400007,-122.33342504599996,8
40.434249,-77.927438,36
44.13798628700005,-72.65952220599996,1
41.47705370500006,-90.45105266699994,144
45.48095913700007,-122.63034793799994,0
42.249180084000045,-88.29408656299995,11
41.807946,-77.071527,-1
40.27851170100007,-111.71705777399995,46
39.742248,-105.002391,21
36.30164345900005,-82.36695399299998,181
42.654368489000035,-95.20134518499998,-1
29.966879206000044,-90.08654637999996,71
37.360961176000046,-122.12705360499996,26
41.17522818400005,-73.19100262799998,1
41.605432413000074,-88.07903223699998,11
44.97803465000004,-122.97672242699996,0
44.85223522200005,-123.238308766,0
40.513324073000035,-75.78533089099994,1
33.71567149800006,-117.92925962599998,43
37.36110403500004,-122.12833,26
35.51331353900008,-97.63933969599998,18
18.038901,-66.508908,50
18.010869,-66.634948,50
30.476713,-90.479708,-1
18.399559,-66.155496,50
36.19379834800003,-115.16483434499996,125
33.775663458000054,-118.19267266699995,43
29.654852,-82.417302,186
43.25032938600003,-86.19638409699996,25
42.70067661600007,-83.39862365799996,56
32.33845465500008,-90.14493526699994,183
39.571402395000064,-119.79697460499996,2
38.82586305600006,-76.91985026399993,1
41.57286051700004,-90.56819988499996,144
42.129648057000054,-75.93473850099997,106
29.72893325600006,-95.4556658,62
47.72998308900003,-122.25143480499996,8
41.331608868000046,-72.92267052099999,1
44.969388750000064,-93.26142912099994,160
41.116997799000046,-74.05811597699994,1
36.135798081000075,-86.74865021899996,96
33.63482036400006,-112.22083819699998,51
28.571208652000053,-81.20874279499998,59
36.166566128000056,-115.28626656499996,125
43.075162,-87.881,11
26.237590711000053,-98.25721168599996,53
33.878179,-118.070114,43
40.01459990200004,-80.74463317799996,24
33.774619,-117.936119,43
29.554971,-98.400819,82
41.170690001000025,-73.15090608199995,1
42.713301425000054,-72.44290957199996,1
36.98781787400003,-86.45394089299998,147
18.212964,-67.143911,50
36.34702144600004,-92.36894005499994,-1
39.80342376800007,-83.90860037999994,10
43.065171547000034,-89.50314450599996,65
38.915226,-77.227315,1
35.86546047500008,-78.82245190199995,42
34.111787786000036,-118.18887941499996,43
29.924376881000057,-81.34582877499997,-1
39.72121124800003,-89.61124872899995,157
40.56116634700004,-74.43742505799997,1
36.19465906800008,-86.80588776599996,96
43.04770637900003,-76.14046717899998,77
35.49287250700007,-95.319541067,112
35.089561186000026,-80.86533819199997,16
28.816450796000023,-96.97923358699995,122
30.695081173000062,-88.18189047799996,14
38.96063270500008,-84.63332980699994,10
40.69951262600006,-75.21134228299996,1
26.185868511000024,-80.1639592,4
39.481634,-98.110914,-1
40.64258307900008,-76.16637147199998,1
40.77573527700008,-76.22937968899998,1
36.05303096400007,-91.89635509599998,-1
35.07417302500005,-91.89533268199996,84
43.78522367200003,-88.41765570499996,132
33.162478,-96.638472,12
39.886669710000035,-82.88430455499997,119
39.431312182000056,-81.43484188599996,252
26.306628643000067,-98.17218832199995,53
32.678585895000026,-100.91436903899996,-1
37.05959860200005,-84.61754605799996,-1
37.57739933300007,-77.53879717799998,39
33.86713267600004,-117.95809789299994,43
33.978980540000066,-118.224762184,43
40.202796275000026,-77.19785418699996,1
35.35949154000008,-94.37036395999996,103
25.760982840000057,-80.35093982799998,4
29.507689781000067,-98.585660379,82
40.06864346500004,-75.15736095399996,1
41.93056614100004,-88.75128321699998,11
44.64173625700005,-72.67115428999995,-1
25.810755288000053,-80.34747043499993,4
39.48593674800003,-80.16201763999999,24
40.835231227000065,-73.86071021899994,1
33.57216662700006,-112.11301805999994,51
38.67973923300008,-87.53238501699997,-1
36.32804896000005,-119.38498130899995,93
38.89426548300003,-104.83392814099994,107
34.891571544000044,-92.10257872299997,84
39.905985964000024,-75.35163882399996,1
29.189244040000062,-81.04950046699997,59
21.29929305800005,-157.81725776899998,90
41.82275613300004,-87.67591743899999,11
35.605213,-105.998518,41
35.170331805000046,-103.73630335599996,-1
39.43414285800003,-74.61446854499997,124
40.06944348700006,-105.199470788,21
36.10161501400006,-95.90517823699996,97
25.739631489000033,-80.25170241399996,4
33.56575758900004,-112.10460064299996,51
39.91934,-105.008901,21
18.485134,-67.030838,50
40.759786106000035,-73.97531673999998,1
18.469662,-67.153612,50
27.484379381000053,-80.35445570299999,4
38.468051640000056,-122.72933744199996,26
41.78858102700008,-89.69252166599995,253
37.31102488600004,-89.54013457599996,177
41.29095755100008,-96.08268080899995,172
43.03989181600008,-71.45393834699996,1
26.14658173500004,-80.20459960199997,4
41.11870670900004,-74.06668041299997,1
39.12072029900003,-84.50923697399998,10
48.197019914000066,-114.31589907299995,-1
33.629635120000046,-112.117430083,51
29.94843751400003,-90.05221926199994,71
30.026689856000075,-90.04437944599994,71
39.16587177800005,-76.88802531099998,1
18.411104437000063,-66.01617112199995,50
40.070513231000064,-75.68513299499995,1
30.329288,-87.653162,-1
26.51653821800005,-80.12518466999995,4
46.85887042200005,-96.86341380899997,74
35.115571558000056,-89.90326147399998,91
40.6992,-74.268351,1
18.429106,-66.493609,50
41.13417959600008,-104.81667149499998,-1
36.77552536700006,-119.72678834799996,93
33.528952213000025,-117.16373902299996,43
34.12904848200003,-117.97279058899994,43
33.694561,-117.927542,43
29.677343954000037,-95.54500788099996,62
42.83051736000005,-106.32700662099997,-1
41.657246401000066,-83.61593551499999,56
29.58241789500005,-98.62138638999994,82
32.39695799400005,-97.32707813599995,12
41.22154751100004,-73.24460986699995,1
41.708157,-86.258632,27
44.25427141500006,-72.57273090599995,1
37.853339,-81.20115,240
42.977172,-72.512549,1
41.65097416200007,-71.26197796099996,1
34.27703462900007,-119.230658657,43
32.35961396400006,-90.15182635499995,183
32.71330966900007,-117.15330540599996,3
41.54961848600004,-73.03589346199993,1
44.01921188700004,-116.97291372399997,-1
36.168990102000066,-86.82937012399998,96
40.605397,-74.1797,1
18.387183,-66.061647,50
18.233099655000046,-66.03406123399998,50
32.94581044900008,-96.64564571399995,12
18.417008664000036,-66.04696410199995,50
42.72092960400005,-73.80568673499994,81
36.14757199600007,-115.29905026299996,125
42.97234439600004,-82.42564818899996,254
37.96995231900007,-122.56540681599996,26
36.97887582300007,-86.46885547199997,147
30.007339802000047,-90.23032726299994,71
40.77562676900004,-73.02469658399997,1
